2018-01-29 00:34:42,809837
2018-02-07 21:02:15,848204
2018-02-18 04:43:37,426640
2018-02-03 15:40:53,983861
2018-04-13 13:18:36,593141
2018-03-24 01:10:34,398809
2018-03-24 08:49:11,607517
2018-04-12 07:42:57,524587
2018-02-21 06:26:25,819419
2018-04-30 12:06:58,325972
2018-03-21 04:59:59,54167
2018-04-05 01:45:47,680915
2018-01-31 20:28:43,769258
2018-04-03 09:28:33,554981
2018-03-15 15:03:05,674049
2018-03-07 07:36:29,662144
2018-03-18 13:21:24,926055
2018-04-10 11:24:42,748663
2018-02-08 12:15:20,318953
2018-03-19 03:43:08,141343
2018-02-16 15:24:32,77918
2018-04-12 01:56:01,231151
2018-03-15 07:23:55,902897
2018-01-28 09:55:48,72044
2018-02-04 21:54:45,922906
2018-04-01 00:38:20,613779
2018-02-23 13:55:11,332200
2018-03-09 23:19:11,467173
2018-03-27 05:28:50,784883
2018-02-20 03:58:13,841838
2018-02-27 15:00:12,699014
2018-02-09 12:57:24,225390
2018-01-04 06:20:40,984632
2018-01-16 19:44:18,547812
2018-04-16 11:14:59,235373
2018-01-27 02:27:30,634370
2018-02-27 14:38:24,526184
2018-04-20 23:59:27,181017
2018-02-09 11:09:11,552136
2018-04-17 17:11:21,156053
2018-01-06 03:29:38,374249
2018-01-09 14:37:32,629898
2018-03-15 19:16:54,704706
2018-04-03 02:47:48,364039
2018-02-03 16:52:54,766952
2018-03-05 23:40:59,419059
2018-01-24 12:36:06,118985
2018-02-19 01:36:25,392676
2018-02-25 21:56:40,108647
2018-03-24 19:20:54,432520
2018-01-12 11:48:27,803117
2018-04-17 22:51:55,992841
2018-02-17 18:25:06,466406
2018-02-11 10:43:17,229212
2018-04-14 03:21:21,97215
2018-03-19 05:30:01,179220
2018-03-28 06:52:32,191684
2018-03-11 04:12:34,970750
2018-03-24 18:30:46,745321
2018-03-03 17:26:08,472616
2018-02-01 23:25:59,760368
2018-02-18 13:17:10,531611
2018-02-07 15:58:15,317226
2018-03-01 06:21:38,209201
2018-03-22 12:11:01,84247
2018-03-15 15:27:40,339633
2018-01-03 15:13:00,975945
2018-04-09 21:39:45,270899
2018-02-12 05:28:15,164306
2018-04-29 09:39:22,952959
2018-01-29 02:21:42,112278
2018-03-19 23:39:38,151438
2018-03-04 12:18:21,196472
2018-03-03 15:24:04,201133
2018-02-26 13:09:50,749585
2018-04-10 20:31:00,866073
2018-03-17 17:02:30,108700
2018-02-21 16:58:38,526590
2018-04-08 07:49:37,806712
2018-01-25 07:07:07,418134
2018-02-06 16:48:44,435819
2018-01-29 15:31:43,806021
2018-04-03 19:28:22,870844
2018-04-19 17:44:23,483301
2018-02-23 22:04:51,976132
2018-03-07 21:24:53,257789
2018-04-09 16:31:39,517925
2018-04-22 15:10:09,886695
2018-01-01 19:52:57,849136
2018-04-24 20:24:56,331990
2018-01-10 07:05:40,549374
2018-03-12 17:38:48,258923
2018-01-19 06:04:22,687122
2018-03-11 04:29:47,302269
2018-04-29 13:23:19,287340
2018-04-26 08:52:11,962016
2018-02-21 10:10:02,74988
2018-01-25 11:41:35,182924
2018-01-08 18:33:39,643117
2018-03-10 13:09:24,84775
2018-01-26 02:15:52,969195
2018-02-21 04:18:09,517828
2018-02-05 13:43:13,737479
2018-01-25 20:40:33,253742
2018-02-17 14:38:09,168116
2018-02-03 06:31:10,343798
2018-01-22 02:56:33,841389
2018-01-25 14:42:34,285238
2018-02-01 00:46:58,267905
2018-02-11 01:18:04,518787
2018-02-15 17:27:42,78276
2018-03-02 04:38:18,114707
2018-01-25 12:38:26,72268
2018-02-10 11:59:19,390700
2018-03-08 07:45:59,382745
2018-01-23 06:27:22,986252
2018-04-13 11:29:28,936942
2018-04-28 09:43:43,816095
2018-03-18 14:40:10,201891
2018-03-25 12:51:52,555091
2018-03-23 02:52:19,948682
2018-01-16 04:15:16,528817
2018-04-20 17:31:46,84447
2018-04-24 13:05:09,692929
2018-01-23 17:24:53,555717
2018-04-12 19:54:37,438573
2018-02-28 19:14:33,994323
2018-01-10 15:40:49,907176
2018-04-21 05:45:35,149994
2018-04-16 17:25:24,94784
2018-01-25 02:25:52,252493
2018-04-29 10:51:17,988154
2018-02-11 10:05:28,947512
2018-03-07 16:19:54,184934
2018-02-25 03:07:05,582083
2018-01-07 15:04:17,462655
2018-03-22 04:33:11,576738
2018-02-05 21:43:38,894066
2018-02-24 07:13:04,964458
2018-01-29 16:41:59,515408
2018-04-21 08:48:42,973833
2018-02-08 06:45:24,459131
2018-02-11 20:25:08,395180
2018-02-26 20:18:40,321137
2018-01-20 20:14:35,825397
2018-02-15 16:17:01,577174
2018-03-26 22:34:00,277091
2018-03-31 03:24:26,365874
2018-02-14 14:30:32,188339
2018-04-05 20:42:30,535958
2018-04-08 07:47:46,623422
2018-01-29 22:33:43,250696
2018-01-06 08:49:13,984741
2018-02-04 09:39:31,376598
2018-04-11 11:32:05,177520
2018-01-19 16:27:18,404836
2018-04-09 14:39:23,937325
2018-01-21 22:58:55,518988
2018-02-20 00:48:09,69035
2018-04-15 19:06:06,111310
2018-01-27 19:34:00,603210
2018-02-08 19:51:54,609597
2018-03-06 16:36:10,782539
2018-02-28 15:09:25,639079
2018-03-06 10:10:31,506494
2018-02-04 00:32:15,604710
2018-03-18 19:41:02,85891
2018-04-21 20:16:06,521903
2018-02-26 01:40:55,116500
2018-04-27 01:24:31,899701
2018-03-03 14:52:36,321778
2018-04-06 07:58:03,509204
2018-04-17 12:55:16,836829
2018-02-02 11:27:21,686677
2018-03-03 07:29:03,782997
2018-03-12 00:50:57,90572
2018-02-01 11:20:30,971024
2018-02-09 23:00:11,797871
2018-03-27 11:19:43,643390
2018-01-09 03:53:09,299054
2018-03-14 12:45:51,715067
2018-04-11 07:54:46,979391
2018-02-12 10:04:39,182147
2018-04-18 03:34:41,806076
2018-02-06 22:09:01,243253
2018-01-04 10:05:03,822733
2018-03-24 14:02:53,958438
2018-04-22 10:26:56,270543
2018-04-03 18:12:57,983521
2018-02-17 07:30:54,314742
2018-04-05 03:25:13,423654
2018-02-13 18:03:53,608971
2018-03-16 11:42:29,313398
2018-02-24 16:19:11,561661
2018-04-25 11:30:04,52694
2018-04-02 04:00:33,954380
2018-02-28 12:27:09,515993
2018-03-15 19:48:16,129514
2018-03-15 03:43:57,258099
2018-01-08 19:22:00,826765
2018-04-14 23:14:28,710635
2018-03-12 14:18:02,823213
2018-02-07 14:04:14,486176
2018-04-29 17:58:32,473080
2018-02-14 06:47:15,640846
2018-02-16 03:11:18,617494
2018-02-11 18:29:43,69245
2018-03-23 22:39:17,175554
2018-01-14 02:15:35,176583
2018-02-14 15:02:50,268830
2018-04-16 02:23:04,206270
2018-01-02 15:52:07,629964
2018-04-27 09:25:57,372141
2018-02-26 16:24:27,297638
2018-02-18 01:06:04,404250
2018-01-26 21:34:43,286497
2018-04-03 00:12:16,717283
2018-02-09 07:32:23,538732
2018-04-10 00:54:26,276553
2018-03-07 10:13:31,748557
2018-01-25 19:20:46,698879
2018-02-22 11:49:34,692412
2018-04-04 10:01:01,130374
2018-02-01 21:28:37,213015
2018-04-11 07:55:43,865023
2018-03-30 01:25:59,85082
2018-03-14 19:06:24,296848
2018-01-04 21:29:17,264191
2018-03-04 02:39:51,886833
2018-01-20 12:55:14,69188
2018-01-04 21:50:31,366596
2018-01-23 23:28:59,606673
2018-02-27 16:53:37,648802
2018-04-21 20:31:52,993506
2018-03-13 09:24:25,307208
2018-03-30 17:54:22,281020
2018-02-25 02:30:00,488306
2018-01-03 14:24:40,368435
2018-02-26 11:42:31,907530
2018-01-07 13:44:35,717599
2018-04-02 18:59:36,391774
2018-02-25 02:02:06,53170
2018-04-04 08:45:59,61314
2018-02-19 16:02:05,996098
2018-04-02 10:27:52,167237
2018-03-20 22:39:27,259814
2018-02-21 12:51:30,785386
2018-01-30 08:23:02,636928
2018-01-06 23:27:51,71535
2018-01-04 07:54:39,487955
2018-04-30 18:05:19,759919
2018-01-13 21:39:06,236520
2018-01-21 18:31:15,329145
2018-03-27 16:39:35,399195
2018-03-16 07:03:03,413930
2018-02-28 06:22:47,923422
2018-02-16 00:46:05,374263
2018-01-15 23:21:22,621332
2018-03-25 18:07:31,735078
2018-03-11 23:11:21,851257
2018-02-20 02:33:49,220937
2018-01-27 04:41:45,793537
2018-03-08 14:53:06,194701
2018-03-23 12:44:59,51121
2018-03-29 21:06:48,255972
2018-03-03 13:49:43,728610
2018-02-28 04:01:29,226687
2018-01-17 10:38:21,266318
2018-02-25 05:04:56,717502
2018-04-15 20:29:56,947232
2018-02-21 13:39:51,501326
2018-03-11 20:22:00,915937
2018-02-21 04:22:42,332352
2018-04-25 12:00:35,850291
2018-02-26 02:06:20,666926
2018-01-21 15:45:18,600152
2018-04-14 11:21:07,453255
2018-02-09 01:00:46,296260
2018-01-21 04:41:39,295163
2018-01-02 11:49:29,827762
2018-03-19 23:20:30,390371
2018-03-05 08:00:49,413983
2018-01-06 10:55:27,72302
2018-03-27 18:16:40,623893
2018-01-27 17:37:03,218586
2018-03-08 20:30:12,214460
2018-03-16 18:15:13,938357
2018-03-16 15:08:00,89599
2018-02-08 17:12:31,535823
2018-01-24 00:39:34,453769
2018-04-15 13:04:15,200422
2018-03-27 14:33:07,244641
2018-01-18 06:19:59,304597
2018-01-21 16:39:17,655404
2018-03-13 22:52:55,422689
2018-01-14 23:31:01,421230
2018-04-07 23:57:10,864979
2018-03-05 00:35:35,968625
2018-03-28 16:19:37,72583
2018-04-20 11:57:44,803967
2018-04-11 11:34:00,74986
2018-04-08 02:30:39,993272
2018-01-02 22:57:45,176477
2018-04-03 09:58:47,155376
2018-04-22 09:50:38,413762
2018-03-28 22:40:15,759690
2018-01-21 06:41:23,270944
2018-03-23 05:40:34,464388
2018-01-11 06:23:35,365367
2018-04-12 16:56:01,124003
2018-01-31 04:57:51,478801
2018-03-31 06:10:01,387451
2018-04-11 12:57:49,86287
2018-04-05 04:47:55,260499
2018-03-03 01:35:10,612813
2018-01-23 15:48:36,439127
2018-01-11 02:30:13,370155
2018-03-19 23:48:54,883348
2018-04-05 23:04:27,286767
2018-01-13 15:59:27,328224
2018-02-15 13:52:34,686715
2018-03-03 05:58:06,197970
2018-01-25 06:00:19,808659
2018-01-12 20:18:21,294000
2018-02-22 12:27:08,918104
2018-04-08 06:21:00,394540
2018-01-11 05:58:12,674328
2018-05-01 06:24:39,239092
2018-03-12 23:41:38,951650
2018-04-13 02:19:23,469158
2018-01-22 22:45:39,565158
2018-02-02 21:26:53,149667
2018-04-21 13:23:29,187613
2018-01-13 16:52:19,738935
2018-01-12 22:44:20,676314
2018-03-21 06:58:16,242878
2018-01-30 17:01:45,138343
2018-02-24 19:18:43,239698
2018-01-29 22:42:24,88321
2018-02-21 15:47:14,931524
2018-02-16 05:43:20,598477
2018-03-28 20:47:10,359889
2018-03-16 05:41:14,676635
2018-02-01 07:04:59,145435
2018-02-25 17:18:12,855997
2018-01-11 01:41:07,980587
2018-03-07 01:35:56,126588
2018-01-26 02:27:01,326468
2018-03-18 10:37:34,610806
2018-01-20 10:26:04,998019
2018-02-24 19:20:25,388658
2018-03-06 23:29:08,114860
2018-02-01 06:25:33,913478
2018-03-21 20:44:24,917279
2018-01-30 17:17:59,316020
2018-02-08 01:40:05,949574
2018-04-19 08:43:43,738166
2018-01-12 05:14:57,818973
2018-03-06 07:34:22,90508
2018-03-31 03:29:48,401678
2018-02-16 19:41:09,173745
2018-02-07 12:16:24,105724
2018-04-23 06:58:52,341350
2018-01-20 09:13:08,321955
2018-03-26 16:44:09,341105
2018-03-21 00:00:53,452575
2018-02-04 06:54:24,364559
2018-01-16 10:46:35,771242
2018-01-02 14:24:44,589458
2018-03-16 13:58:47,684580
2018-01-20 01:03:52,749836
2018-03-07 00:37:47,918853
2018-01-22 21:38:13,487723
2018-03-08 19:37:34,972617
2018-01-12 10:46:01,816950
2018-04-10 05:52:37,154842
2018-03-12 17:34:15,325224
2018-04-18 05:02:00,447441
2018-01-27 20:14:06,845913
2018-03-16 04:37:21,646352
2018-04-28 07:30:51,997760
2018-01-02 05:46:40,389907
2018-01-16 20:47:48,209565
2018-02-18 23:34:23,144551
2018-04-11 05:10:54,295975
2018-04-01 18:23:23,364979
2018-03-16 18:37:14,817290
2018-03-20 01:23:59,830614
2018-03-27 12:22:34,402140
2018-02-12 18:34:31,860606
2018-03-30 22:58:41,734836
2018-04-26 08:32:37,398107
2018-03-02 16:15:12,608798
2018-01-18 10:00:42,71323
2018-02-08 13:35:00,283612
2018-04-23 08:29:12,64328
2018-01-25 22:44:50,282859
2018-01-18 23:11:51,839301
2018-02-21 08:07:07,674017
2018-01-04 00:57:24,450298
2018-01-30 06:22:18,516505
2018-03-22 01:49:51,638665
2018-01-16 14:47:48,779461
2018-02-06 20:39:32,750864
2018-03-25 22:48:41,310433
2018-01-28 20:40:05,847971
2018-02-26 10:37:37,163976
2018-03-03 06:11:05,254697
2018-03-09 23:47:20,277995
2018-03-27 22:01:13,791705
2018-01-02 15:05:48,524175
2018-01-11 17:16:18,838574
2018-02-12 13:09:00,183941
2018-04-08 04:09:52,947032
2018-04-11 23:20:26,242002
2018-01-02 10:37:20,662718
2018-03-18 14:03:55,545446
2018-02-06 17:39:18,200562
2018-02-27 21:41:29,327765
2018-02-17 18:53:01,340541
2018-02-06 19:51:31,180682
2018-02-07 00:28:14,89542
2018-02-27 00:57:40,971423
2018-04-10 17:58:07,799404
2018-03-30 17:38:17,296411
2018-02-03 21:34:07,955900
2018-02-16 03:58:23,202245
2018-01-16 11:58:29,789225
2018-04-10 22:44:12,377223
2018-02-13 09:52:01,451811
2018-03-28 10:09:24,464664
2018-04-15 21:40:05,944014
2018-01-05 14:42:16,822210
2018-04-19 02:30:46,57212
2018-01-22 09:34:15,623530
2018-03-05 03:07:21,483026
2018-04-22 09:44:03,148602
2018-02-24 15:43:54,828913
2018-03-08 11:24:59,716277
2018-02-05 23:08:47,651858
2018-03-18 01:22:26,86904
2018-01-18 09:01:17,58643
2018-03-02 08:55:20,180697
2018-04-21 18:22:17,898925
2018-03-21 10:08:18,684629
2018-02-11 17:48:28,279716
2018-04-14 09:29:01,730571
2018-01-28 07:39:39,141800
2018-02-08 13:09:57,736726
2018-03-24 02:24:39,903502
2018-01-01 20:55:08,383758
2018-05-01 02:09:51,96025
2018-03-11 13:11:48,188151
2018-03-05 04:21:20,270759
2018-03-17 22:42:20,448596
2018-04-13 09:03:54,459200
2018-03-29 15:23:38,963445
2018-01-18 18:26:42,358617
2018-01-05 06:23:28,854062
2018-02-17 14:43:31,108308
2018-01-17 20:20:31,907517
2018-01-08 21:01:57,264242
2018-02-28 02:54:37,310930
2018-01-20 08:02:56,429310
2018-02-13 20:49:06,523411
2018-02-07 02:41:33,551690
2018-04-19 03:59:44,429811
2018-01-05 11:10:19,478281
2018-04-05 18:08:59,604179
2018-02-28 04:27:10,425815
2018-01-17 22:16:08,316442
2018-05-01 13:25:57,522440
2018-01-03 10:39:45,675296
2018-03-02 00:19:08,620140
2018-03-24 13:38:23,745770
2018-03-03 15:50:24,797555
2018-02-19 13:29:52,558644
2018-02-16 11:50:07,775068
2018-04-06 13:35:23,337255
2018-03-18 22:13:42,353109
2018-04-04 18:10:22,429815
2018-01-15 23:18:41,926048
2018-01-07 11:20:59,921835
2018-04-04 20:20:23,486866
2018-04-12 07:51:26,964111
2018-01-18 21:07:28,155857
2018-04-10 10:40:58,308493
2018-02-03 22:37:38,779747
2018-03-15 22:39:21,912885
2018-03-20 21:04:00,386554
2018-04-04 22:04:03,536971
2018-04-13 12:47:55,720384
2018-04-19 21:47:14,517253
2018-03-13 22:02:07,707584
2018-04-15 18:13:04,340823
2018-01-25 04:09:34,742535
2018-02-14 20:25:40,700626
2018-03-12 19:41:45,396484
2018-04-19 19:04:12,527036
2018-03-09 10:32:41,997966
2018-04-22 06:26:55,919915
2018-04-16 11:00:54,440771
2018-04-18 21:55:25,713278
2018-02-18 22:44:48,959770
2018-03-27 12:27:05,914013
2018-03-27 22:06:16,620864
2018-03-14 12:25:29,680022
2018-04-13 02:45:15,898356
2018-04-23 01:45:03,525226
2018-01-10 01:03:54,164555
2018-04-09 16:26:46,530864
2018-01-16 04:41:18,637857
2018-04-28 15:18:37,245479
2018-04-11 18:31:02,966056
2018-02-10 07:14:13,189912
2018-01-21 14:30:12,64772
2018-03-20 16:17:16,789314
2018-02-19 20:50:50,831543
2018-01-28 18:04:34,134850
2018-01-02 23:12:51,931267
2018-04-13 03:34:44,503510
2018-04-04 21:01:10,609107
2018-04-24 11:33:35,165742
2018-02-10 08:04:52,411183
2018-02-26 21:14:42,214925
2018-02-14 14:32:47,914660
2018-04-03 23:26:58,69433
2018-01-18 04:11:37,787829
2018-01-04 00:55:41,867869
2018-04-15 17:15:44,58197
2018-02-28 08:48:50,268277
2018-03-28 20:30:19,520709
2018-02-07 05:36:47,474181
2018-04-20 22:23:37,887005
2018-04-03 16:31:05,642390
2018-02-22 20:43:17,781587
2018-03-26 06:29:42,963831
2018-04-28 19:20:46,883758
2018-04-25 08:42:56,902708
2018-01-19 19:16:47,733662
2018-02-03 10:50:15,78062
2018-02-25 09:20:39,655628
2018-01-14 19:51:59,260426
2018-04-16 15:23:11,280041
2018-03-17 12:07:11,833321
2018-04-10 20:09:49,945952
2018-04-01 23:15:28,995879
2018-01-29 13:42:09,827071
2018-01-26 14:32:41,168080
2018-01-20 20:59:59,401540
2018-03-23 00:39:09,215128
2018-03-09 17:03:41,930552
2018-03-03 10:25:37,505763
2018-04-05 07:27:33,647353
2018-04-09 13:40:29,366182
2018-03-25 22:20:29,679890
2018-01-29 16:07:26,948428
2018-03-22 02:16:18,416084
2018-04-09 07:37:15,536329
2018-02-13 08:59:51,929861
2018-03-10 21:07:30,775653
2018-04-06 03:07:05,90860
2018-02-16 21:52:43,847502
2018-04-24 22:40:15,175036
2018-01-25 04:49:50,731891
2018-04-23 17:10:12,361248
2018-02-28 06:55:49,527329
2018-01-08 04:28:43,915923
2018-02-27 23:41:15,106753
2018-01-08 16:31:59,341645
2018-01-02 13:07:16,970781
2018-02-18 15:01:51,416562
2018-03-06 20:05:05,719398
2018-01-06 20:42:16,505742
2018-01-17 11:18:40,971678
2018-03-28 12:58:50,279659
2018-03-12 06:30:19,564950
2018-04-11 09:47:35,776791
2018-04-19 08:17:22,726558
2018-04-02 04:03:32,590203
2018-02-22 20:39:07,586836
2018-03-19 20:00:43,382937
2018-01-21 01:09:02,723504
2018-04-26 23:49:08,521933
2018-02-01 08:23:34,504839
2018-01-22 11:51:52,342592
2018-01-29 15:54:29,909444
2018-04-28 08:22:02,868354
